,Year,County,Morphine_equ,State,FIPS,Deaths,Year_Changed,Population,Deaths_PC,Morphine_Equivalents_PC
12682,2003.0,ESCAMBIA,0.0,AL,,0.0,Control,38332.0,0.0,0.0
12683,2003.0,ETOWAH,0.0,AL,,0.0,Control,103119.0,0.0,0.0
12684,2003.0,FAYETTE,0.0,AL,,0.0,Control,18295.0,0.0,0.0
12717,2003.0,WALKER,0.0,AL,,0.0,Control,70132.0,0.0,0.0
12718,2003.0,WASHINGTON,0.0,AL,,0.0,Control,17932.0,0.0,0.0
12719,2003.0,WILCOX,0.0,AL,,0.0,Control,13045.0,0.0,0.0
12720,2003.0,WINSTON,0.0,AL,,0.0,Control,24596.0,0.0,0.0
13050,2003.0,COLUMBIA,0.0,FL,,0.0,2010,60281.0,0.0,0.0
13051,2003.0,DESOTO,0.0,FL,,0.0,2010,33972.0,0.0,0.0
13052,2003.0,DIXIE,0.0,FL,,0.0,2010,13967.0,0.0,0.0
13053,2003.0,FLAGLER,0.0,FL,,0.0,2010,62696.0,0.0,0.0
13054,2003.0,FRANKLIN,0.0,FL,,0.0,2010,10090.0,0.0,0.0
13055,2003.0,GADSDEN,0.0,FL,,0.0,2010,45255.0,0.0,0.0
13056,2003.0,GILCHRIST,0.0,FL,,0.0,2010,15628.0,0.0,0.0
13057,2003.0,GLADES,0.0,FL,,0.0,2010,11010.0,0.0,0.0
13058,2003.0,GULF,0.0,FL,,0.0,2010,13580.0,0.0,0.0
13059,2003.0,HAMILTON,0.0,FL,,0.0,2010,14009.0,0.0,0.0
13060,2003.0,HARDEE,0.0,FL,,0.0,2010,27657.0,0.0,0.0
13061,2003.0,HENDRY,0.0,FL,,0.0,2010,37130.0,0.0,0.0
13062,2003.0,HOLMES,0.0,FL,,0.0,2010,19028.0,0.0,0.0
13063,2003.0,JACKSON,0.0,FL,,0.0,2010,46865.0,0.0,0.0
13064,2003.0,JEFFERSON,0.0,FL,,0.0,2010,14073.0,0.0,0.0
13065,2003.0,LAFAYETTE,0.0,FL,,0.0,2010,7338.0,0.0,0.0
13066,2003.0,LEVY,0.0,FL,,0.0,2010,36358.0,0.0,0.0
13067,2003.0,LIBERTY,0.0,FL,,0.0,2010,7320.0,0.0,0.0
13068,2003.0,MADISON,0.0,FL,,0.0,2010,18791.0,0.0,0.0
13069,2003.0,NASSAU,0.0,FL,,0.0,2010,61632.0,0.0,0.0
13070,2003.0,OKEECHOBEE,0.0,FL,,0.0,2010,37537.0,0.0,0.0
13071,2003.0,PUTNAM,0.0,FL,,0.0,2010,71775.0,0.0,0.0
13072,2003.0,SAINT  JOHNS,0.0,FL,,0.0,2010,142949.0,0.0,0.0
13073,2003.0,SAINT  LUCIE,0.0,FL,,0.0,2010,214031.0,0.0,0.0
13074,2003.0,SUMTER,0.0,FL,,0.0,2010,59290.0,0.0,0.0
13075,2003.0,SUWANNEE,0.0,FL,,0.0,2010,36783.0,0.0,0.0
13080,2003.0,WASHINGTON,0.0,FL,,0.0,2010,21593.0,0.0,0.0
13079,2003.0,WALTON,0.0,FL,,0.0,2010,46388.0,0.0,0.0
13078,2003.0,WAKULLA,0.0,FL,,0.0,2010,26072.0,0.0,0.0
13049,2003.0,CHARLOTTE,0.0,FL,,0.0,2010,152810.0,0.0,0.0
13415,2003.0,BANNOCK,0.0,ID,,0.0,Control,75492.0,0.0,0.0
13048,2003.0,CALHOUN,0.0,FL,,0.0,2010,12987.0,0.0,0.0
13046,2003.0,BAKER,0.0,FL,,0.0,2010,23435.0,0.0,0.0
13200,2003.0,YAMHILL,0.0,OR,,0.0,Control,89432.0,0.0,0.0
13199,2003.0,WHEELER,0.0,OR,,0.0,Control,1520.0,0.0,0.0
13198,2003.0,WASCO,0.0,OR,,0.0,Control,23673.0,0.0,0.0
13197,2003.0,WALLOWA,0.0,OR,,0.0,Control,7091.0,0.0,0.0
13196,2003.0,UNION,0.0,OR,,0.0,Control,24505.0,0.0,0.0
13195,2003.0,UMATILLA,0.0,OR,,0.0,Control,73058.0,0.0,0.0
13194,2003.0,TILLAMOOK,0.0,OR,,0.0,Control,24705.0,0.0,0.0
13193,2003.0,SHERMAN,0.0,OR,,0.0,Control,1782.0,0.0,0.0
13192,2003.0,POLK,0.0,OR,,0.0,Control,66178.0,0.0,0.0
13191,2003.0,MORROW,0.0,OR,,0.0,Control,11627.0,0.0,0.0
13190,2003.0,MALHEUR,0.0,OR,,0.0,Control,31397.0,0.0,0.0
13189,2003.0,LINN,0.0,OR,,0.0,Control,106407.0,0.0,0.0
13188,2003.0,LINCOLN,0.0,OR,,0.0,Control,44846.0,0.0,0.0
13187,2003.0,LAKE,0.0,OR,,0.0,Control,7439.0,0.0,0.0
13186,2003.0,KLAMATH,0.0,OR,,0.0,Control,65027.0,0.0,0.0
13185,2003.0,JOSEPHINE,0.0,OR,,0.0,Control,78941.0,0.0,0.0
13184,2003.0,JEFFERSON,0.0,OR,,0.0,Control,19756.0,0.0,0.0
13183,2003.0,HOOD RIVER,0.0,OR,,0.0,Control,20857.0,0.0,0.0
13182,2003.0,HARNEY,0.0,OR,,0.0,Control,7219.0,0.0,0.0
13181,2003.0,GRANT,0.0,OR,,0.0,Control,7460.0,0.0,0.0
13180,2003.0,GILLIAM,0.0,OR,,0.0,Control,1791.0,0.0,0.0
13179,2003.0,DESCHUTES,0.0,OR,,0.0,Control,129542.0,0.0,0.0
13178,2003.0,CURRY,0.0,OR,,0.0,Control,21697.0,0.0,0.0
13177,2003.0,CROOK,0.0,OR,,0.0,Control,20666.0,0.0,0.0
13176,2003.0,COOS,0.0,OR,,0.0,Control,63130.0,0.0,0.0
13175,2003.0,COLUMBIA,0.0,OR,,0.0,Control,46288.0,0.0,0.0
13174,2003.0,CLATSOP,0.0,OR,,0.0,Control,35993.0,0.0,0.0
13173,2003.0,BENTON,0.0,OR,,0.0,Control,79201.0,0.0,0.0
13172,2003.0,BAKER,0.0,OR,,0.0,Control,16496.0,0.0,0.0
13047,2003.0,BRADFORD,0.0,FL,,0.0,2010,26969.0,0.0,0.0
12221,2003.0,GRADY,0.0,GA,,0.0,Control,24087.0,0.0,0.0
13416,2003.0,BEAR LAKE,0.0,ID,,0.0,Control,6330.0,0.0,0.0
13418,2003.0,BINGHAM,0.0,ID,,0.0,Control,42905.0,0.0,0.0
12256,2003.0,MITCHELL,0.0,GA,,0.0,Control,23869.0,0.0,0.0
12257,2003.0,MONROE,0.0,GA,,0.0,Control,23307.0,0.0,0.0
12258,2003.0,MONTGOMERY,0.0,GA,,0.0,Control,8797.0,0.0,0.0
12259,2003.0,MORGAN,0.0,GA,,0.0,Control,16756.0,0.0,0.0
12260,2003.0,MURRAY,0.0,GA,,0.0,Control,39593.0,0.0,0.0
12261,2003.0,NEWTON,0.0,GA,,0.0,Control,76534.0,0.0,0.0
12262,2003.0,OCONEE,0.0,GA,,0.0,Control,28137.0,0.0,0.0
12263,2003.0,OGLETHORPE,0.0,GA,,0.0,Control,13358.0,0.0,0.0
12264,2003.0,PAULDING,0.0,GA,,0.0,Control,100037.0,0.0,0.0
12265,2003.0,PEACH,0.0,GA,,0.0,Control,24446.0,0.0,0.0
12266,2003.0,PICKENS,0.0,GA,,0.0,Control,26964.0,0.0,0.0
12267,2003.0,PIERCE,0.0,GA,,0.0,Control,16282.0,0.0,0.0
12268,2003.0,PIKE,0.0,GA,,0.0,Control,15088.0,0.0,0.0
12255,2003.0,MILLER,0.0,GA,,0.0,Control,6273.0,0.0,0.0
12269,2003.0,POLK,0.0,GA,,0.0,Control,39888.0,0.0,0.0
12271,2003.0,PUTNAM,0.0,GA,,0.0,Control,19495.0,0.0,0.0
12272,2003.0,QUITMAN,0.0,GA,,0.0,Control,2485.0,0.0,0.0
12273,2003.0,RABUN,0.0,GA,,0.0,Control,15814.0,0.0,0.0
12274,2003.0,RANDOLPH,0.0,GA,,0.0,Control,7378.0,0.0,0.0
12275,2003.0,SCHLEY,0.0,GA,,0.0,Control,3952.0,0.0,0.0
12276,2003.0,SCREVEN,0.0,GA,,0.0,Control,15344.0,0.0,0.0
12277,2003.0,SEMINOLE,0.0,GA,,0.0,Control,9225.0,0.0,0.0
12278,2003.0,SPALDING,0.0,GA,,0.0,Control,60497.0,0.0,0.0
12279,2003.0,SAINT EPHENS,0.0,GA,,0.0,Control,25216.0,0.0,0.0
12280,2003.0,SAINT EWART,0.0,GA,,0.0,Control,5038.0,0.0,0.0
12281,2003.0,SUMTER,0.0,GA,,0.0,Control,33196.0,0.0,0.0
12282,2003.0,TALBOT,0.0,GA,,0.0,Control,6550.0,0.0,0.0
12283,2003.0,TALIAFERRO,0.0,GA,,0.0,Control,1944.0,0.0,0.0
12270,2003.0,PULASKI,0.0,GA,,0.0,Control,9773.0,0.0,0.0
12254,2003.0,MERIWETHER,0.0,GA,,0.0,Control,22717.0,0.0,0.0
12253,2003.0,MARION,0.0,GA,,0.0,Control,7122.0,0.0,0.0
12252,2003.0,MADISON,0.0,GA,,0.0,Control,27138.0,0.0,0.0
12223,2003.0,HABERSHAM,0.0,GA,,0.0,Control,38539.0,0.0,0.0
12224,2003.0,HALL,0.0,GA,,0.0,Control,156361.0,0.0,0.0
12225,2003.0,HANCOCK,0.0,GA,,0.0,Control,9980.0,0.0,0.0
12226,2003.0,HARALSON,0.0,GA,,0.0,Control,27468.0,0.0,0.0
12227,2003.0,HARRIS,0.0,GA,,0.0,Control,25952.0,0.0,0.0
12228,2003.0,HART,0.0,GA,,0.0,Control,23261.0,0.0,0.0
12229,2003.0,HEARD,0.0,GA,,0.0,Control,11203.0,0.0,0.0
12230,2003.0,HENRY,0.0,GA,,0.0,Control,150165.0,0.0,0.0
12231,2003.0,HOUSTON,0.0,GA,,0.0,Control,120070.0,0.0,0.0
12232,2003.0,IRWIN,0.0,GA,,0.0,Control,10114.0,0.0,0.0
12233,2003.0,JACKSON,0.0,GA,,0.0,Control,47337.0,0.0,0.0
12234,2003.0,JASPER,0.0,GA,,0.0,Control,12632.0,0.0,0.0
12235,2003.0,JEFF DAVIS,0.0,GA,,0.0,Control,12827.0,0.0,0.0
12236,2003.0,JEFFERSON,0.0,GA,,0.0,Control,16980.0,0.0,0.0
12237,2003.0,JENKINS,0.0,GA,,0.0,Control,8711.0,0.0,0.0
12238,2003.0,JOHNSON,0.0,GA,,0.0,Control,9503.0,0.0,0.0
12239,2003.0,JONES,0.0,GA,,0.0,Control,25540.0,0.0,0.0
12240,2003.0,LAMAR,0.0,GA,,0.0,Control,16325.0,0.0,0.0
12241,2003.0,LANIER,0.0,GA,,0.0,Control,7412.0,0.0,0.0
12242,2003.0,LAURENS,0.0,GA,,0.0,Control,46491.0,0.0,0.0
12243,2003.0,LEE,0.0,GA,,0.0,Control,28837.0,0.0,0.0
12244,2003.0,LIBERTY,0.0,GA,,0.0,Control,59781.0,0.0,0.0
12245,2003.0,LINCOLN,0.0,GA,,0.0,Control,8505.0,0.0,0.0
12246,2003.0,LONG,0.0,GA,,0.0,Control,10770.0,0.0,0.0
12247,2003.0,LOWNDES,0.0,GA,,0.0,Control,94460.0,0.0,0.0
12248,2003.0,LUMPKIN,0.0,GA,,0.0,Control,23417.0,0.0,0.0
12249,2003.0,MCDUFFIE,0.0,GA,,0.0,Control,21441.0,0.0,0.0
12250,2003.0,MCINTOSH,0.0,GA,,0.0,Control,11006.0,0.0,0.0
12251,2003.0,MACON,0.0,GA,,0.0,Control,13947.0,0.0,0.0
12284,2003.0,TATTNALL,0.0,GA,,0.0,Control,22514.0,0.0,0.0
12285,2003.0,TAYLOR,0.0,GA,,0.0,Control,8958.0,0.0,0.0
12286,2003.0,TELFAIR,0.0,GA,,0.0,Control,12917.0,0.0,0.0
12287,2003.0,TERRELL,0.0,GA,,0.0,Control,10987.0,0.0,0.0
13447,2003.0,NEZ PERCE,0.0,ID,,0.0,Control,37701.0,0.0,0.0
13446,2003.0,MINIDOKA,0.0,ID,,0.0,Control,19333.0,0.0,0.0
13445,2003.0,MADISON,0.0,ID,,0.0,Control,29725.0,0.0,0.0
13444,2003.0,LINCOLN,0.0,ID,,0.0,Control,4302.0,0.0,0.0
13443,2003.0,LEWIS,0.0,ID,,0.0,Control,3747.0,0.0,0.0
13442,2003.0,LEMHI,0.0,ID,,0.0,Control,7755.0,0.0,0.0
13441,2003.0,LATAH,0.0,ID,,0.0,Control,34986.0,0.0,0.0
13440,2003.0,KOOTENAI,0.0,ID,,0.0,Control,117614.0,0.0,0.0
13439,2003.0,JEROME,0.0,ID,,0.0,Control,18921.0,0.0,0.0
13438,2003.0,JEFFERSON,0.0,ID,,0.0,Control,20225.0,0.0,0.0
13437,2003.0,IDAHO,0.0,ID,,0.0,Control,15490.0,0.0,0.0
13436,2003.0,GOODING,0.0,ID,,0.0,Control,14329.0,0.0,0.0
13435,2003.0,GEM,0.0,ID,,0.0,Control,15783.0,0.0,0.0
13434,2003.0,FREMONT,0.0,ID,,0.0,Control,12175.0,0.0,0.0
13433,2003.0,FRANKLIN,0.0,ID,,0.0,Control,11898.0,0.0,0.0
13432,2003.0,ELMORE,0.0,ID,,0.0,Control,28742.0,0.0,0.0
13431,2003.0,CUSTER,0.0,ID,,0.0,Control,4118.0,0.0,0.0
13430,2003.0,CLEARWATER,0.0,ID,,0.0,Control,8448.0,0.0,0.0
13429,2003.0,CLARK,0.0,ID,,0.0,Control,909.0,0.0,0.0
13428,2003.0,CASSIA,0.0,ID,,0.0,Control,21537.0,0.0,0.0
13427,2003.0,CARIBOU,0.0,ID,,0.0,Control,7194.0,0.0,0.0
13426,2003.0,CANYON,0.0,ID,,0.0,Control,151998.0,0.0,0.0
13425,2003.0,CAMAS,0.0,ID,,0.0,Control,1035.0,0.0,0.0
13424,2003.0,BUTTE,0.0,ID,,0.0,Control,2858.0,0.0,0.0
13423,2003.0,BOUNDARY,0.0,ID,,0.0,Control,10172.0,0.0,0.0
13422,2003.0,BONNEVILLE,0.0,ID,,0.0,Control,87237.0,0.0,0.0
13421,2003.0,BONNER,0.0,ID,,0.0,Control,39197.0,0.0,0.0
13420,2003.0,BOISE,0.0,ID,,0.0,Control,7236.0,0.0,0.0
13419,2003.0,BLAINE,0.0,ID,,0.0,Control,20731.0,0.0,0.0
13448,2003.0,ONEIDA,0.0,ID,,0.0,Control,4129.0,0.0,0.0
13417,2003.0,BENEWAH,0.0,ID,,0.0,Control,9032.0,0.0,0.0
13449,2003.0,OWYHEE,0.0,ID,,0.0,Control,11102.0,0.0,0.0
13451,2003.0,POWER,0.0,ID,,0.0,Control,7358.0,0.0,0.0
12288,2003.0,THOMAS,0.0,GA,,0.0,Control,43839.0,0.0,0.0
12289,2003.0,TIFT,0.0,GA,,0.0,Control,39577.0,0.0,0.0
12290,2003.0,TOOMBS,0.0,GA,,0.0,Control,26489.0,0.0,0.0
12291,2003.0,TOWNS,0.0,GA,,0.0,Control,9956.0,0.0,0.0
12292,2003.0,TREUTLEN,0.0,GA,,0.0,Control,6986.0,0.0,0.0
12293,2003.0,TROUP,0.0,GA,,0.0,Control,60428.0,0.0,0.0
12294,2003.0,TURNER,0.0,GA,,0.0,Control,9512.0,0.0,0.0
12295,2003.0,TWIGGS,0.0,GA,,0.0,Control,10542.0,0.0,0.0
12296,2003.0,UNION,0.0,GA,,0.0,Control,19166.0,0.0,0.0
12297,2003.0,UPSON,0.0,GA,,0.0,Control,27920.0,0.0,0.0
12298,2003.0,WALKER,0.0,GA,,0.0,Control,62709.0,0.0,0.0
12299,2003.0,WALTON,0.0,GA,,0.0,Control,69485.0,0.0,0.0
12300,2003.0,WARE,0.0,GA,,0.0,Control,35660.0,0.0,0.0
12301,2003.0,WARREN,0.0,GA,,0.0,Control,6204.0,0.0,0.0
12302,2003.0,WASHINGTON,0.0,GA,,0.0,Control,21028.0,0.0,0.0
12303,2003.0,WAYNE,0.0,GA,,0.0,Control,27679.0,0.0,0.0
12304,2003.0,WEBSTER,0.0,GA,,0.0,Control,2307.0,0.0,0.0
12305,2003.0,WHEELER,0.0,GA,,0.0,Control,6619.0,0.0,0.0
12306,2003.0,WHITE,0.0,GA,,0.0,Control,22810.0,0.0,0.0
12307,2003.0,WHITFIELD,0.0,GA,,0.0,Control,87810.0,0.0,0.0
12308,2003.0,WILCOX,0.0,GA,,0.0,Control,8713.0,0.0,0.0
12309,2003.0,WILKES,0.0,GA,,0.0,Control,10687.0,0.0,0.0
12310,2003.0,WILKINSON,0.0,GA,,0.0,Control,10216.0,0.0,0.0
12311,2003.0,WORTH,0.0,GA,,0.0,Control,21963.0,0.0,0.0
13456,2003.0,WASHINGTON,0.0,ID,,0.0,Control,10008.0,0.0,0.0
13455,2003.0,VALLEY,0.0,ID,,0.0,Control,7762.0,0.0,0.0
13454,2003.0,TWIN FALLS,0.0,ID,,0.0,Control,67055.0,0.0,0.0
13453,2003.0,TETON,0.0,ID,,0.0,Control,7053.0,0.0,0.0
13452,2003.0,SHOSHONE,0.0,ID,,0.0,Control,12985.0,0.0,0.0
13450,2003.0,PAYETTE,0.0,ID,,0.0,Control,21476.0,0.0,0.0
12192,2003.0,COFFEE,0.0,GA,,0.0,Control,39158.0,0.0,0.0
10592,2003.0,HOPKINS,0.0,TX,,0.0,2007,32659.0,0.0,0.0
12190,2003.0,CLAY,0.0,GA,,0.0,Control,3365.0,0.0,0.0
2930,2003.0,CLAYTON,0.0,GA,,18.0,Control,259741.0,6.929980249556288e-05,0.0
2929,2003.0,CHEROKEE,0.0,GA,,13.0,Control,166947.0,7.78690243011255e-05,0.0
2928,2003.0,BIBB,0.0,GA,,13.0,Control,154621.0,8.407654846366276e-05,0.0
2927,2003.0,VOLUSIA,0.0,FL,,48.0,2010,467651.0,0.00010264064441217917,0.0
2926,2003.0,SAINT LUCIE,0.0,FL,,21.0,,,,
2925,2003.0,SEMINOLE,0.0,FL,,33.0,2010,385395.0,8.562643521581754e-05,0.0
2924,2003.0,SARASOTA,0.0,FL,,62.0,2010,346891.0,0.00017873049459340255,0.0
2923,2003.0,SANTA ROSA,0.0,FL,,21.0,2010,132266.0,0.00015877096154718522,0.0
12191,2003.0,CLINCH,0.0,GA,,0.0,Control,6972.0,0.0,0.0
2922,2003.0,POLK,0.0,FL,,42.0,2010,510841.0,8.221736313255983e-05,0.0
2921,2003.0,PINELLAS,0.0,FL,,135.0,2010,925997.0,0.0001457888092510019,0.0
2920,2003.0,PASCO,0.0,FL,,62.0,2010,388224.0,0.0001597016155621497,0.0
2919,2003.0,PALM BEACH,0.0,FL,,199.0,2010,1212395.0,0.00016413792534611244,0.0
2918,2003.0,OSCEOLA,0.0,FL,,12.0,2010,205993.0,5.82544067031404e-05,0.0
2917,2003.0,ORANGE,0.0,FL,,83.0,2010,964073.0,8.609306556661166e-05,0.0
2916,2003.0,OKALOOSA,0.0,FL,,20.0,2010,177838.0,0.00011246190353017915,0.0
2915,2003.0,MONROE,0.0,FL,,17.0,2010,79010.0,0.00021516263764080495,0.0
2914,2003.0,MIAMI-DADE,0.0,FL,,111.0,2010,2336140.0,4.751427568553255e-05,0.0
2913,2003.0,MARTIN,0.0,FL,,15.0,2010,134999.0,0.00011111193416247528,0.0
2912,2003.0,MARION,0.0,FL,,43.0,2010,281152.0,0.00015294218074208968,0.0
2911,2003.0,MANATEE,0.0,FL,,42.0,2010,287569.0,0.00014605190406476358,0.0
2910,2003.0,LEON,0.0,FL,,11.0,2010,242099.0,4.5435958017174794e-05,0.0
2909,2003.0,LEE,0.0,FL,,77.0,2010,492489.0,0.00015634866971648098,0.0
2931,2003.0,COBB,0.0,GA,,34.0,Control,646200.0,5.261528938409161e-05,0.0
2932,2003.0,DEKALB,0.0,GA,,39.0,Control,673818.0,5.787913056641408e-05,0.0
2933,2003.0,FULTON,0.0,GA,,75.0,Control,815865.0,9.192697321248e-05,0.0
2934,2003.0,GWINNETT,0.0,GA,,21.0,Control,673774.0,3.1167720927195174e-05,0.0
10307,2003.0,EDDY,0.0,NM,,0.0,Control,51418.0,0.0,0.0
10308,2003.0,GRANT,0.0,NM,,0.0,Control,29842.0,0.0,0.0
10309,2003.0,GUADALUPE,0.0,NM,,0.0,Control,4653.0,0.0,0.0
10310,2003.0,HARDING,0.0,NM,,0.0,Control,758.0,0.0,0.0
10311,2003.0,HIDALGO,0.0,NM,,0.0,Control,5255.0,0.0,0.0
10312,2003.0,LEA,0.0,NM,,0.0,Control,55774.0,0.0,0.0
10313,2003.0,LINCOLN,0.0,NM,,0.0,Control,20316.0,0.0,0.0
10314,2003.0,LOS ALAMOS,0.0,NM,,0.0,Control,18711.0,0.0,0.0
10315,2003.0,LUNA,0.0,NM,,0.0,Control,25692.0,0.0,0.0
10316,2003.0,MCKINLEY,0.0,NM,,0.0,Control,72614.0,0.0,0.0
10317,2003.0,MORA,0.0,NM,,0.0,Control,5257.0,0.0,0.0
2908,2003.0,LAKE,0.0,FL,,17.0,2010,246844.0,6.886940739900504e-05,0.0
10318,2003.0,OTERO,0.0,NM,,0.0,Control,62058.0,0.0,0.0
10320,2003.0,ROOSEVELT,0.0,NM,,0.0,Control,18247.0,0.0,0.0
10321,2003.0,SAN MIGUEL,0.0,NM,,0.0,Control,29517.0,0.0,0.0
10322,2003.0,SIERRA,0.0,NM,,0.0,Control,13113.0,0.0,0.0
10323,2003.0,SOCORRO,0.0,NM,,0.0,Control,18178.0,0.0,0.0
10324,2003.0,TAOS,0.0,NM,,0.0,Control,31190.0,0.0,0.0
10325,2003.0,TORRANCE,0.0,NM,,0.0,Control,16830.0,0.0,0.0
10326,2003.0,UNION,0.0,NM,,0.0,Control,3852.0,0.0,0.0
2941,2003.0,ADA,0.0,ID,,17.0,Control,325482.0,5.2230230857620394e-05,0.0
2937,2003.0,ROCKDALE,0.0,GA,,11.0,Control,74963.0,0.00014673905793524805,0.0
2936,2003.0,RICHMOND,0.0,GA,,14.0,Control,197137.0,7.101660266718069e-05,0.0
2935,2003.0,MUSCOGEE,0.0,GA,,13.0,Control,182260.0,7.132667617689016e-05,0.0
10319,2003.0,QUAY,0.0,NM,,0.0,Control,9637.0,0.0,0.0
10306,2003.0,DE BACA,0.0,NM,,0.0,Control,2089.0,0.0,0.0
2907,2003.0,INDIAN RIVER,0.0,FL,,10.0,2010,120246.0,8.316284949187498e-05,0.0
2905,2003.0,HIGHLANDS,0.0,FL,,10.0,2010,91052.0,0.00010982735140359355,0.0
2858,2003.0,ORANGE,0.0,CA,,228.0,Control,2960149.0,7.702314984820021e-05,0.0
2857,2003.0,NAPA,0.0,CA,,13.0,Control,131751.0,9.86709778293903e-05,0.0
2856,2003.0,MONTEREY,0.0,CA,,29.0,Control,414423.0,6.997681113258675e-05,0.0
2855,2003.0,MERCED,0.0,CA,,18.0,Control,231397.0,7.778838965068691e-05,0.0
2854,2003.0,MENDOCINO,0.0,CA,,15.0,Control,88476.0,0.000169537501695375,0.0
2853,2003.0,MARIN,0.0,CA,,19.0,Control,246635.0,7.703691690149411e-05,0.0
2852,2003.0,MADERA,0.0,CA,,14.0,Control,133696.0,0.00010471517472474868,0.0
2851,2003.0,LOS ANGELES,0.0,CA,,862.0,Control,9860382.0,8.742054820999835e-05,0.0
2850,2003.0,KERN,0.0,CA,,110.0,Control,713445.0,0.00015418147159206385,0.0
2849,2003.0,HUMBOLDT,0.0,CA,,38.0,Control,127908.0,0.00029708853238265005,0.0
2848,2003.0,FRESNO,0.0,CA,,84.0,Control,850650.0,9.874801622288839e-05,0.0
2847,2003.0,EL DORADO,0.0,CA,,10.0,Control,169199.0,5.910200414896069e-05,0.0
2846,2003.0,CONTRA COSTA,0.0,CA,,64.0,Control,999930.0,6.400448031362196e-05,0.0
2845,2003.0,BUTTE,0.0,CA,,40.0,Control,211151.0,0.0001894378904196523,0.0
2844,2003.0,ALAMEDA,0.0,CA,,124.0,Control,1458749.0,8.50043427621887e-05,0.0
2843,2003.0,YAVAPAI,0.0,AZ,,15.0,Control,184576.0,8.126733703190014e-05,0.0
2842,2003.0,PINAL,0.0,AZ,,18.0,Control,204529.0,8.800707968063209e-05,0.0
2841,2003.0,PIMA,0.0,AZ,,159.0,Control,890987.0,0.00017845378215394837,0.0
2840,2003.0,MOHAVE,0.0,AZ,,11.0,Control,172248.0,6.38614091310204e-05,0.0
2839,2003.0,MARICOPA,0.0,AZ,,415.0,Control,3388768.0,0.00012246338492337037,0.0
2838,2003.0,COCONINO,0.0,AZ,,11.0,Control,121172.0,9.078004819595287e-05,0.0
2837,2003.0,COCHISE,0.0,AZ,,11.0,Control,121736.0,9.035946638627851e-05,0.0
2835,2003.0,MOBILE,0.0,AL,,26.0,Control,399943.0,6.500926382009437e-05,0.0
2859,2003.0,PLACER,0.0,CA,,28.0,Control,293630.0,9.535810373599427e-05,0.0
2860,2003.0,RIVERSIDE,0.0,CA,,174.0,Control,1782822.0,9.75980776544153e-05,0.0
2861,2003.0,SACRAMENTO,0.0,CA,,168.0,Control,1330730.0,0.0001262464962839945,0.0
2862,2003.0,SAN BERNARDINO,0.0,CA,,167.0,Control,1862195.0,8.967911523766309e-05,0.0
2904,2003.0,HERNANDO,0.0,FL,,15.0,2010,143514.0,0.00010451941970818178,0.0
2903,2003.0,ESCAMBIA,0.0,FL,,27.0,2010,297035.0,9.089837897890822e-05,0.0
2902,2003.0,DUVAL,0.0,FL,,127.0,2010,812321.0,0.00015634213568281504,0.0
2901,2003.0,COLLIER,0.0,FL,,29.0,2010,286125.0,0.00010135430318916558,0.0
2900,2003.0,CLAY,0.0,FL,,16.0,2010,156995.0,0.00010191407369661454,0.0
2899,2003.0,CITRUS,0.0,FL,,16.0,2010,126678.0,0.0001263044885457617,0.0
2898,2003.0,BROWARD,0.0,FL,,230.0,2010,1728916.0,0.00013303133292768418,0.0
2897,2003.0,BREVARD,0.0,FL,,97.0,2010,505756.0,0.00019179208946606664,0.0
2896,2003.0,BAY,0.0,FL,,21.0,2010,154888.0,0.00013558183978100305,0.0
2895,2003.0,ALACHUA,0.0,FL,,11.0,2010,221717.0,4.961279468872482e-05,0.0
2876,2003.0,VENTURA,0.0,CA,,87.0,Control,790560.0,0.00011004857316332727,0.0
2906,2003.0,HILLSBOROUGH,0.0,FL,,138.0,2010,1073450.0,0.00012855745493502258,0.0
2875,2003.0,TULARE,0.0,CA,,31.0,Control,391084.0,7.926685827085742e-05,0.0
2873,2003.0,SONOMA,0.0,CA,,42.0,Control,467304.0,8.987725335113759e-05,0.0
2872,2003.0,SOLANO,0.0,CA,,29.0,Control,411636.0,7.045059227084124e-05,0.0
2871,2003.0,SHASTA,0.0,CA,,31.0,Control,175654.0,0.0001764833137873319,0.0
2870,2003.0,SANTA CRUZ,0.0,CA,,32.0,Control,251725.0,0.0001271228523189989,0.0
2869,2003.0,SANTA CLARA,0.0,CA,,78.0,Control,1675915.0,4.654173988537605e-05,0.0
2868,2003.0,SANTA BARBARA,0.0,CA,,44.0,Control,402795.0,0.00010923670849936071,0.0
2867,2003.0,SAN MATEO,0.0,CA,,51.0,Control,699094.0,7.295156302299834e-05,0.0
2866,2003.0,SAN LUIS OBISPO,0.0,CA,,10.0,Control,253072.0,3.951444648163368e-05,0.0
2865,2003.0,SAN JOAQUIN,0.0,CA,,67.0,Control,631876.0,0.00010603346226158297,0.0
2864,2003.0,SAN FRANCISCO,0.0,CA,,147.0,Control,751908.0,0.0001955026412805822,0.0
2863,2003.0,SAN DIEGO,0.0,CA,,305.0,Control,2918829.0,0.00010449395973522259,0.0
2874,2003.0,STANISLAUS,0.0,CA,,82.0,,,,
2834,2003.0,JEFFERSON,0.0,AL,,69.0,Control,659191.0,0.00010467375919877547,0.0
10305,2003.0,CURRY,0.0,NM,,0.0,Control,45175.0,0.0,0.0
10303,2003.0,CIBOLA,0.0,NM,,0.0,Control,27261.0,0.0,0.0
