YEAR,STATE,,COUNTY,POPULATION
2003,Wisconsin,,Ashland,16753
2003,Wisconsin,,Barron,45523
2003,Wisconsin,,Bayfield,15152
2003,Wisconsin,,Brown,234269
2003,Wisconsin,,Buffalo,13871
2003,Wisconsin,,Burnett,16347
2003,Wisconsin,,Calumet,43320
2003,Wisconsin,,Chippewa,57176
2003,Wisconsin,,Clark,33970
2003,Wisconsin,,Columbia,54108
2003,Wisconsin,,Crawford,16953
2003,Wisconsin,,Dane,447694
2003,Wisconsin,,Dodge,87434
2003,Wisconsin,,Door,28397
2003,Wisconsin,,Douglas,43923
2003,Wisconsin,,Dunn,41097
2003,Wisconsin,,Eau Claire,94139
2003,Wisconsin,,Florence,5047
2003,Wisconsin,,Fond du Lac,98174
2003,Wisconsin,,Forest,9930
2003,Wisconsin,,Grant,49515
2003,Wisconsin,,Green,34313
2003,Wisconsin,,Green Lake,19155
2003,Wisconsin,,Iowa,23277
2003,Wisconsin,,Iron,6757
2003,Wisconsin,,Jackson,19583
2003,Wisconsin,,Jefferson,77669
2003,Wisconsin,,Juneau,25287
2003,Wisconsin,,Kenosha,156212
2003,Wisconsin,,Kewaunee,20501
2003,Wisconsin,,La Crosse,108589
2003,Wisconsin,,Lafayette,16323
2003,Wisconsin,,Langlade,20882
2003,Wisconsin,,Lincoln,30146
2003,Wisconsin,,Manitowoc,82067
2003,Wisconsin,,Marathon,127270
2003,Wisconsin,,Marinette,43402
2003,Wisconsin,,Marquette,14832
2003,Wisconsin,,Menominee,4617
2003,Wisconsin,,Milwaukee,932143
2003,Wisconsin,,Monroe,41722
2003,Wisconsin,,Oconto,37108
2003,Wisconsin,,Oneida,37287
2003,Wisconsin,,Outagamie,167672
2003,Wisconsin,,Ozaukee,84966
2003,Wisconsin,,Pepin,7347
2003,Wisconsin,,Pierce,37911
2003,Wisconsin,,Polk,43282
2003,Wisconsin,,Portage,67327
2003,Wisconsin,,Price,15480
2003,Wisconsin,,Racine,192560
2003,Wisconsin,,Richland,18241
2003,Wisconsin,,Rock,154951
2003,Wisconsin,,Rusk,15244
2003,Wisconsin,,St Croix,71330
2003,Wisconsin,,Sauk,56547
2003,Wisconsin,,Sawyer,16769
2003,Wisconsin,,Shawano,41074
2003,Wisconsin,,Sheboygan,113558
2003,Wisconsin,,Taylor,19577
2003,Wisconsin,,Trempealeau,27300
2003,Wisconsin,,Vernon,28516
2003,Wisconsin,,Vilas,22100
2003,Wisconsin,,Walworth,96897
2003,Wisconsin,,Washburn,16495
2003,Wisconsin,,Washington,122444
2003,Wisconsin,,Waukesha,374186
2003,Wisconsin,,Waupaca,52597
2003,Wisconsin,,Waushara,23657
2003,Wisconsin,,Winnebago,158553
2003,Wisconsin,,Wood,75307
2003,Wyoming,,Albany,31542
2003,Wyoming,,Big Horn,11203
2003,Wyoming,,Campbell,36438
2003,Wyoming,,Carbon,15360
2003,Wyoming,,Converse,12314
2003,Wyoming,,Crook,5986
2003,Wyoming,,Fremont,36079
2003,Wyoming,,Goshen,12220
2003,Wyoming,,Hot Springs,4617
2003,Wyoming,,Johnson,7554
2003,Wyoming,,Laramie,84388
2003,Wyoming,,Lincoln,15247
2003,Wyoming,,Natrona,68236
2003,Wyoming,,Niobrara,2253
2003,Wyoming,,Park,26336
2003,Wyoming,,Platte,8658
2003,Wyoming,,Sheridan,27115
2003,Wyoming,,Sublette,6358
2003,Wyoming,,Sweetwater,37155
2003,Wyoming,,Teton,18702
2003,Wyoming,,Uinta,19756
2003,Wyoming,,Washakie,7923
2003,Wyoming,,Weston,6671
2004,Alabama,,Autauga,47458
2004,Alabama,,Baldwin,156688
2004,Alabama,,Barbour,28545
2004,Alabama,,Bibb,21290
2004,Alabama,,Blount,54973
2004,Alabama,,Bullock,11199
2004,Alabama,,Butler,20686
2004,Alabama,,Calhoun,111982
2004,Alabama,,Chambers,35557
2004,Alabama,,Cherokee,24456
2004,Alabama,,Chilton,41377
2004,Alabama,,Choctaw,15138
2004,Alabama,,Clarke,27371
2004,Alabama,,Clay,14056
2004,Alabama,,Cleburne,14471
2004,Alabama,,Coffee,45077
2004,Alabama,,Colbert,54728
2004,Alabama,,Conecuh,13413
2004,Alabama,,Coosa,11306
2004,Alabama,,Covington,36836
2004,Alabama,,Crenshaw,13649
2004,Alabama,,Cullman,79092
2004,Alabama,,Dale,49021
2004,Alabama,,Dallas,44715
2004,Alabama,,DeKalb,66928
2004,Alabama,,Elmore,71829
2004,Alabama,,Escambia,38256
2004,Alabama,,Etowah,103096
2004,Alabama,,Fayette,18185
2004,Alabama,,Franklin,30685
2004,Alabama,,Geneva,25562
2004,Alabama,,Greene,9697
2004,Alabama,,Hale,18228
2004,Alabama,,Henry,16535
2004,Alabama,,Houston,92914
2004,Alabama,,Jackson,53747
2004,Alabama,,Jefferson,658468
2004,Alabama,,Lamar,15017
2004,Alabama,,Lauderdale,87466
2004,Alabama,,Lawrence,34470
2004,Alabama,,Lee,120537
2004,Alabama,,Limestone,69202
2004,Alabama,,Lowndes,13154
2004,Alabama,,Macon,23164
2004,Alabama,,Madison,293598
2004,Alabama,,Marengo,22026
2004,Alabama,,Marion,30159
2004,Alabama,,Marshall,84767
2004,Alabama,,Mobile,400107
2004,Alabama,,Monroe,23698
2004,Alabama,,Montgomery,221802
2004,Alabama,,Morgan,112930
2004,Alabama,,Perry,11521
2004,Alabama,,Pickens,20345
2004,Alabama,,Pike,29423
2004,Alabama,,Randolph,22576
2004,Alabama,,Russell,49164
2004,Alabama,,St Clair,70275
2004,Alabama,,Shelby,165463
2004,Alabama,,Sumter,14078
2004,Alabama,,Talladega,80157
2004,Alabama,,Tallapoosa,40774
2004,Alabama,,Tuscaloosa,167178
2004,Alabama,,Walker,69876
2004,Alabama,,Washington,17820
2004,Alabama,,Wilcox,12927
2004,Alabama,,Winston,24487
2004,Alaska,,Aleutians East,2677
2004,Alaska,,Aleutians West,5451
2004,Alaska,,Anchorage,274067
2004,Alaska,,Bethel,16963
2004,Alaska,,Bristol Bay Borough,1093
2004,Alaska,,Denali,1917
2004,Alaska,,Dillingham,4938
2004,Alaska,,Fairbanks North Star,86904
2004,Alaska,,Haines,2251
2004,Alaska,,Hoonah-Angoon,3139
2004,Alaska,,Juneau,31111
2004,Alaska,,Kenai Peninsula,51615
2004,Alaska,,Ketchikan Gateway,13229
2004,Alaska,,Kodiak Island,13231
2004,Alaska,,Lake and Peninsula,1583
2004,Alaska,,Matanuska-Susitna,72166
2004,Alaska,,Nome,9342
2004,Alaska,,North Slope,7010
2004,Alaska,,Northwest Arctic,7557
2004,Alaska,,Petersburg,6292
2004,Alaska,,Prince of Wales-Hyder,5756
2004,Alaska,,Sitka,8885
2004,Alaska,,Skagway,0
2004,Alaska,,Southeast Fairbanks,6138
2004,Alaska,,Valdez-Cordova,9949
2004,Alaska,,Wade Hampton,7491
2004,Alaska,,Wrangell,0
2004,Alaska,,Yakutat,705
2004,Alaska,,Yukon-Koyukuk,6295
2004,Arizona,,Apache,68845
2004,Arizona,,Cochise,123864
2004,Arizona,,Coconino,122687
2004,Arizona,,Gila,51311
2004,Arizona,,Graham,32858
2004,Arizona,,Greenlee,7510
2004,Arizona,,La Paz,19915
2004,Arizona,,Maricopa,3498587
2004,Arizona,,Mohave,179563
2004,Arizona,,Navajo,106352
2004,Arizona,,Pima,906540
2004,Arizona,,Pinal,214704
2004,Arizona,,Santa Cruz,40777
2004,Arizona,,Yavapai,190737
2004,Arizona,,Yuma,175629
2004,Arkansas,,Arkansas,20115
2004,Arkansas,,Ashley,23494
2004,Arkansas,,Baxter,39803
2004,Arkansas,,Benton,179609
2004,Arkansas,,Boone,35165
2004,Arkansas,,Bradley,12327
2004,Arkansas,,Calhoun,5541
2004,Arkansas,,Carroll,26555
2004,Arkansas,,Chicot,13217
2004,Arkansas,,Clark,23055
2004,Arkansas,,Clay,16729
2004,Arkansas,,Cleburne,25041
2004,Arkansas,,Cleveland,8770
2004,Arkansas,,Columbia,24885
2004,Arkansas,,Conway,20568
2004,Arkansas,,Craighead,85791
2004,Arkansas,,Crawford,56641
2004,Arkansas,,Crittenden,51541
2004,Arkansas,,Cross,19106
2004,Arkansas,,Dallas,8672
2004,Arkansas,,Desha,14542
2004,Arkansas,,Drew,18595
2004,Arkansas,,Faulkner,95074
2004,Arkansas,,Franklin,18025
2004,Arkansas,,Fulton,11855
2004,Arkansas,,Garland,92222
2004,Arkansas,,Grant,17190
2004,Arkansas,,Greene,38863
2004,Arkansas,,Hempstead,23436
2004,Arkansas,,Hot Spring,30969
2004,Arkansas,,Howard,14423
2004,Arkansas,,Independence,34622
2004,Arkansas,,Izard,13311
2004,Arkansas,,Jackson,17684
2004,Arkansas,,Jefferson,82162
2004,Arkansas,,Johnson,23736
2004,Arkansas,,Lafayette,8149
2004,Arkansas,,Lawrence,17366
2004,Arkansas,,Lee,11667
2004,Arkansas,,Lincoln,14291
2004,Arkansas,,Little River,13232
2004,Arkansas,,Logan,22900
2004,Arkansas,,Lonoke,58623
2004,Arkansas,,Madison,14670
2004,Arkansas,,Marion,16469
2004,Arkansas,,Miller,42518
2004,Arkansas,,Mississippi,48377
2004,Arkansas,,Monroe,9418
2004,Arkansas,,Montgomery,9234
2004,Arkansas,,Nevada,9567
2004,Arkansas,,Newton,8485
2004,Arkansas,,Ouachita,27307
2004,Arkansas,,Perry,10435
2004,Arkansas,,Phillips,24350
2004,Arkansas,,Pike,11005
2004,Arkansas,,Poinsett,25273
2004,Arkansas,,Polk,20084
2004,Arkansas,,Pope,56007
2004,Arkansas,,Prairie,9163
2004,Arkansas,,Pulaski,365228
2004,Arkansas,,Randolph,18407
2004,Arkansas,,St Francis,28160
2004,Arkansas,,Saline,89214
2004,Arkansas,,Scott,10999
2004,Arkansas,,Searcy,7971
2004,Arkansas,,Sebastian,117632
2004,Arkansas,,Sevier,16089
2004,Arkansas,,Sharp,17420
2004,Arkansas,,Stone,11641
2004,Arkansas,,Union,44536
2004,Arkansas,,Van Buren,16488
2004,Arkansas,,Washington,174265
2004,Arkansas,,White,70577
2004,Arkansas,,Woodruff,8135
2004,Arkansas,,Yell,21314
2004,California,,Alameda,1452096
2004,California,,Alpine,1197
2004,California,,Amador,37790
2004,California,,Butte,212698
2004,California,,Calaveras,45707
2004,California,,Colusa,20438
2004,California,,Contra Costa,1007606
2004,California,,Del Norte,28327
2004,California,,El Dorado,172723
2004,California,,Fresno,865620
2004,California,,Glenn,27447
2004,California,,Humboldt,128287
2004,California,,Imperial,152345
2004,California,,Inyo,18247
2004,California,,Kern,734077
2004,California,,Kings,142291
2004,California,,Lake,64287
2004,California,,Lassen,34606
2004,California,,Los Angeles,9917331
2004,California,,Madera,138895
2004,California,,Marin,245929
2004,California,,Mariposa,17929
2004,California,,Mendocino,88407
2004,California,,Merced,236857
2004,California,,Modoc,9587
2004,California,,Mono,12687
2004,California,,Monterey,414551
2004,California,,Napa,132394
2004,California,,Nevada,97447
2004,California,,Orange,2982094
2004,California,,Placer,306305
2004,California,,Plumas,21328
2004,California,,Riverside,1869465
2004,California,,Sacramento,1351428
2004,California,,San Benito,55981
2004,California,,San Bernardino,1916418
2004,California,,San Diego,2935190
2004,California,,San Francisco,743193
2004,California,,San Joaquin,649241
2004,California,,San Luis Obispo,254436
2004,California,,San Mateo,698156
2004,California,,Santa Barbara,401708
2004,California,,Santa Clara,1681980
2004,California,,Santa Cruz,250837
2004,California,,Shasta,177829
2004,California,,Sierra,3486
2004,California,,Siskiyou,44904
2004,California,,Solano,411896
2004,California,,Sonoma,467932
2004,California,,Stanislaus,497599
2004,California,,Sutter,86676
2004,California,,Tehama,59976
2004,California,,Trinity,13609
2004,California,,Tulare,400952
2004,California,,Tuolumne,56843
2004,California,,Ventura,796165
2004,California,,Yolo,184138
2004,California,,Yuba,64470
2004,Colorado,,Adams,388064
2004,Colorado,,Alamosa,15162
2004,Colorado,,Arapahoe,522346
2004,Colorado,,Archuleta,11610
2004,Colorado,,Baca,4128
2004,Colorado,,Bent,5622
2004,Colorado,,Boulder,279551
2004,Colorado,,Broomfield,42456
2004,Colorado,,Chaffee,16916
2004,Colorado,,Cheyenne,2007
2004,Colorado,,Clear Creek,9173
2004,Colorado,,Conejos,8416
2004,Colorado,,Costilla,3562
2004,Colorado,,Crowley,5481
2004,Colorado,,Custer,3811
2004,Colorado,,Delta,29788
2004,Colorado,,Denver,555991
2004,Colorado,,Dolores,1810
2004,Colorado,,Douglas,237551
2004,Colorado,,Eagle,46162
2004,Colorado,,Elbert,22455
2004,Colorado,,El Paso,557752
2004,Colorado,,Fremont,47439
2004,Colorado,,Garfield,48467
2004,Colorado,,Gilpin,4866
2004,Colorado,,Grand,13221
2004,Colorado,,Gunnison,14161
2004,Colorado,,Hinsdale,790
2004,Colorado,,Huerfano,7766
2004,Colorado,,Jackson,1476
2004,Colorado,,Jefferson,526648
2004,Colorado,,Kiowa,1425
2004,Colorado,,Kit Carson,7740
2004,Colorado,,Lake,7733
2004,Colorado,,La Plata,46621
2004,Colorado,,Larimer,268960
2004,Colorado,,Las Animas,15412
2004,Colorado,,Lincoln,5720
2004,Colorado,,Logan,20932
2004,Colorado,,Mesa,127281
2004,Colorado,,Mineral,931
2004,Colorado,,Moffat,13524
2004,Colorado,,Montezuma,24681
2004,Colorado,,Montrose,36653
2004,Colorado,,Morgan,28063
2004,Colorado,,Otero,19603
2004,Colorado,,Ouray,4147
2004,Colorado,,Park,16760
2004,Colorado,,Phillips,4581
2004,Colorado,,Pitkin,14760
2004,Colorado,,Prowers,13999
2004,Colorado,,Pueblo,149954
2004,Colorado,,Rio Blanco,6014
2004,Colorado,,Rio Grande,12394
2004,Colorado,,Routt,21092
2004,Colorado,,Saguache,7015
2004,Colorado,,San Juan,580
2004,Colorado,,San Miguel,7116
2004,Colorado,,Sedgwick,2551
2004,Colorado,,Summit,24851
2004,Colorado,,Teller,21664
2004,Colorado,,Washington,4675
2004,Colorado,,Weld,219961
2004,Colorado,,Yuma,9780
2004,Connecticut,,Fairfield,901819
2004,Connecticut,,Hartford,873879
2004,Connecticut,,Litchfield,189258
2004,Connecticut,,Middlesex,162169
2004,Connecticut,,New Haven,844342
2004,Connecticut,,New London,266107
2004,Connecticut,,Tolland,146769
2004,Connecticut,,Windham,114623
2004,Delaware,,Kent,139118
2004,Delaware,,New Castle,518728
2004,Delaware,,Sussex,172223
2004,District Of Columbia,,District of Columbia,554239
2004,Florida,,Alachua,222568
2004,Florida,,Baker,23946
2004,Florida,,Bay,157811
2004,Florida,,Bradford,27623
2004,Florida,,Brevard,518812
2004,Florida,,Broward,1753000
2004,Florida,,Calhoun,13043
2004,Florida,,Charlotte,157324
2004,Florida,,Citrus,130273
2004,Florida,,Clay,164387
2004,Florida,,Collier,296675
2004,Florida,,Columbia,61710
2004,Florida,,DeSoto,34842
2004,Florida,,Dixie,14266
2004,Florida,,Duval,819623
2004,Florida,,Escambia,296739
2004,Florida,,Flagler,69016
2004,Florida,,Franklin,10084
2004,Florida,,Gadsden,46083
2004,Florida,,Gilchrist,15921
2004,Florida,,Glades,11146
2004,Florida,,Gulf,13703
2004,Florida,,Hamilton,14076
2004,Florida,,Hardee,28022
2004,Florida,,Hendry,38113
2004,Florida,,Hernando,150540
2004,Florida,,Highlands,93133
2004,Florida,,Hillsborough,1100333
2004,Florida,,Holmes,19031
2004,Florida,,Indian River,124676
2004,Florida,,Jackson,47712
2004,Florida,,Jefferson,14392
2004,Florida,,Lafayette,7503
2004,Florida,,Lake,261845
2004,Florida,,Lee,514923
2004,Florida,,Leon,243703
2004,Florida,,Levy,37230
2004,Florida,,Liberty,7442
2004,Florida,,Madison,19067
2004,Florida,,Manatee,295974
2004,Florida,,Marion,291768
2004,Florida,,Martin,137693
2004,Florida,,Miami-Dade,2358714
2004,Florida,,Monroe,78016
2004,Florida,,Nassau,63061
2004,Florida,,Okaloosa,180910
2004,Florida,,Okeechobee,39006
2004,Florida,,Orange,989873
2004,Florida,,Osceola,220127
2004,Florida,,Palm Beach,1244189
2004,Florida,,Pasco,408046
2004,Florida,,Pinellas,927498
2004,Florida,,Polk,524286
2004,Florida,,Putnam,72574
2004,Florida,,St Johns,152724
2004,Florida,,St Lucie,227110
2004,Florida,,Santa Rosa,138073
2004,Florida,,Sarasota,355722
2004,Florida,,Seminole,391241
2004,Florida,,Sumter,60569
2004,Florida,,Suwannee,37612
2004,Florida,,Taylor,19268
2004,Florida,,Union,14660
2004,Florida,,Volusia,478951
2004,Florida,,Wakulla,27074
2004,Florida,,Walton,48368
2004,Florida,,Washington,21987
2004,Georgia,,Appling,17906
2004,Georgia,,Atkinson,7949
2004,Georgia,,Bacon,10334
2004,Georgia,,Baker,4216
2004,Georgia,,Baldwin,45234
2004,Georgia,,Banks,15718
2004,Georgia,,Barrow,56656
2004,Georgia,,Bartow,86914
2004,Georgia,,Ben Hill,17261
2004,Georgia,,Berrien,16543
2004,Georgia,,Bibb,154861
2004,Georgia,,Bleckley,12058
2004,Georgia,,Brantley,15427
2004,Georgia,,Brooks,16327
2004,Georgia,,Bryan,27473
2004,Georgia,,Bulloch,60206
2004,Georgia,,Burke,23122
2004,Georgia,,Butts,20587
2004,Georgia,,Calhoun,6092
2004,Georgia,,Camden,45082
2004,Georgia,,Candler,10187
2004,Georgia,,Carroll,102143
2004,Georgia,,Catoosa,59745
2004,Georgia,,Charlton,10681
2004,Georgia,,Chatham,238339
2004,Georgia,,Chattahoochee,15646
2004,Georgia,,Chattooga,26472
2004,Georgia,,Cherokee,174851
2004,Georgia,,Clarke,105750
2004,Georgia,,Clay,3324
2004,Georgia,,Clayton,264227
2004,Georgia,,Clinch,6944
2004,Georgia,,Cobb,654649
2004,Georgia,,Coffee,39177
2004,Georgia,,Colquitt,43685
2004,Georgia,,Columbia,100554
2004,Georgia,,Cook,16178
2004,Georgia,,Coweta,105395
2004,Georgia,,Crawford,12876
2004,Georgia,,Crisp,21982
2004,Georgia,,Dade,15949
2004,Georgia,,Dawson,19041
2004,Georgia,,Decatur,28562
2004,Georgia,,DeKalb,674335
2004,Georgia,,Dodge,19451
2004,Georgia,,Dooly,11658
2004,Georgia,,Dougherty,95222
2004,Georgia,,Douglas,107084
2004,Georgia,,Early,12077
2004,Georgia,,Echols,4111
2004,Georgia,,Effingham,44515
2004,Georgia,,Elbert,20842
2004,Georgia,,Emanuel,21999
2004,Georgia,,Evans,11351
2004,Georgia,,Fannin,21659
2004,Georgia,,Fayette,101200
2004,Georgia,,Floyd,94053
2004,Georgia,,Forsyth,131950
2004,Georgia,,Franklin,21424
2004,Georgia,,Fulton,905802
2004,Georgia,,Gilmer,26670
2004,Georgia,,Glascock,2668
2004,Georgia,,Glynn,71047
2004,Georgia,,Gordon,48997
2004,Georgia,,Grady,24238
2004,Georgia,,Greene,15523
2004,Georgia,,Gwinnett,700577
2004,Georgia,,Habersham,38948
2004,Georgia,,Hall,160788
2004,Georgia,,Hancock,9832
2004,Georgia,,Haralson,27965
2004,Georgia,,Harris,26847
2004,Georgia,,Hart,23705
2004,Georgia,,Heard,11266
2004,Georgia,,Henry,158939
2004,Georgia,,Houston,123773
2004,Georgia,,Irwin,9839
2004,Georgia,,Jackson,49564
2004,Georgia,,Jasper,12778
2004,Georgia,,Jeff Davis,12880
2004,Georgia,,Jefferson,16972
2004,Georgia,,Jenkins,8660
2004,Georgia,,Johnson,9623
2004,Georgia,,Jones,26335
2004,Georgia,,Lamar,16326
2004,Georgia,,Lanier,7422
2004,Georgia,,Laurens,46494
2004,Georgia,,Lee,29987
2004,Georgia,,Liberty,60493
2004,Georgia,,Lincoln,8369
2004,Georgia,,Long,10919
2004,Georgia,,Lowndes,95865
2004,Georgia,,Lumpkin,23863
2004,Georgia,,McDuffie,21559
2004,Georgia,,McIntosh,11095
2004,Georgia,,Macon,13990
2004,Georgia,,Madison,27196
2004,Georgia,,Marion,7134
2004,Georgia,,Meriwether,22790
2004,Georgia,,Miller,6221
2004,Georgia,,Mitchell,23849
2004,Georgia,,Monroe,23411
2004,Georgia,,Montgomery,8929
2004,Georgia,,Morgan,16979
2004,Georgia,,Murray,40326
2004,Georgia,,Muscogee,185662
2004,Georgia,,Newton,81624
2004,Georgia,,Oconee,28908
2004,Georgia,,Oglethorpe,13561
2004,Georgia,,Paulding,106035
2004,Georgia,,Peach,24533
2004,Georgia,,Pickens,27798
2004,Georgia,,Pierce,16702
2004,Georgia,,Pike,15689
2004,Georgia,,Polk,40128
2004,Georgia,,Pulaski,9796
2004,Georgia,,Putnam,19738
2004,Georgia,,Quitman,2467
2004,Georgia,,Rabun,15943
2004,Georgia,,Randolph,7365
2004,Georgia,,Richmond,196922
2004,Georgia,,Rockdale,76858
2004,Georgia,,Schley,4032
2004,Georgia,,Screven,15409
2004,Georgia,,Seminole,9277
2004,Georgia,,Spalding,60745
2004,Georgia,,Stephens,25087
2004,Georgia,,Stewart,4963
2004,Georgia,,Sumter,33106
2004,Georgia,,Talbot,6610
2004,Georgia,,Taliaferro,1887
2004,Georgia,,Tattnall,23015
2004,Georgia,,Taylor,8929
2004,Georgia,,Telfair,13042
2004,Georgia,,Terrell,10932
2004,Georgia,,Thomas,43866
2004,Georgia,,Tift,40204
2004,Georgia,,Toombs,26816
2004,Georgia,,Towns,10116
2004,Georgia,,Treutlen,7082
2004,Georgia,,Troup,61132
2004,Georgia,,Turner,9489
2004,Georgia,,Twiggs,10472
2004,Georgia,,Union,19473
2004,Georgia,,Upson,27868
2004,Georgia,,Walker,63214
2004,Georgia,,Walton,72044
2004,Georgia,,Ware,34398
2004,Georgia,,Warren,6183
2004,Georgia,,Washington,21020
2004,Georgia,,Wayne,28092
2004,Georgia,,Webster,2331
2004,Georgia,,Wheeler,6512
2004,Georgia,,White,23585
2004,Georgia,,Whitfield,89225
2004,Georgia,,Wilcox,8784
2004,Georgia,,Wilkes,10556
2004,Georgia,,Wilkinson,10206
2004,Georgia,,Worth,21991
2004,Hawaii,,Hawaii,162601
2004,Hawaii,,Honolulu,899562
2004,Hawaii,,Kalawao,121
2004,Hawaii,,Kauai,61836
2004,Hawaii,,Maui,138004
2004,Idaho,,Ada,332545
2004,Idaho,,Adams,3503
2004,Idaho,,Bannock,77941
2004,Idaho,,Bear Lake,6253
2004,Idaho,,Benewah,9017
2004,Idaho,,Bingham,43187
2004,Idaho,,Blaine,21024
2004,Idaho,,Boise,7379
2004,Idaho,,Bonner,39832
2004,Idaho,,Bonneville,89733
2004,Idaho,,Boundary,10416
2004,Idaho,,Butte,2826
2004,Idaho,,Camas,1014
2004,Idaho,,Canyon,157883
2004,Idaho,,Caribou,7224
2004,Idaho,,Cassia,21381
2004,Idaho,,Clark,937
2004,Idaho,,Clearwater,8382
2004,Idaho,,Custer,4118
2004,Idaho,,Elmore,28840
2004,Idaho,,Franklin,12154
2004,Idaho,,Fremont,12320
2004,Idaho,,Gem,15962
2004,Idaho,,Gooding,14398
2004,Idaho,,Idaho,15622
2004,Idaho,,Jefferson,20827
2004,Idaho,,Jerome,19304
2004,Idaho,,Kootenai,122447
2004,Idaho,,Latah,35036
2004,Idaho,,Lemhi,7840
2004,Idaho,,Lewis,3713
2004,Idaho,,Lincoln,4318
2004,Idaho,,Madison,30226
2004,Idaho,,Minidoka,19189
2004,Idaho,,Nez Perce,37730
