Year,County_FIPS,BUYER_COUNTY,Morphine_equ,State
2012,39129,PICKAWAY,25601.764391363045,OH
2012,39131,PIKE,17322.965963850176,OH
2012,39133,PORTAGE,41721.54979605176,OH
2012,39135,PREBLE,14970.327758625253,OH
2012,39137,PUTNAM,5595.584115450106,OH
2012,39139,RICHLAND,39446.040095663484,OH
2012,39141,ROSS,53239.792733625945,OH
2012,39143,SANDUSKY,19902.07771886278,OH
2012,39145,SCIOTO,42358.61497931391,OH
2012,39147,SENECA,19312.86101385039,OH
2012,39149,SHELBY,10589.429460000154,OH
2012,39151,STARK,144985.96220363583,OH
2012,39153,SUMMIT,249352.80762522735,OH
2012,39155,TRUMBULL,147348.64337896183,OH
2012,39157,TUSCARAWAS,28211.060758800922,OH
2012,39159,UNION,21420.09180795041,OH
2012,39161,VAN WERT,6596.657456812589,OH
2012,39163,VINTON,1549.8364125000037,OH
2012,39165,WARREN,80785.78295839195,OH
2012,39167,WASHINGTON,28562.37116610103,OH
2012,39169,WAYNE,26043.755062238055,OH
2012,39171,WILLIAMS,8510.749230225128,OH
2012,39173,WOOD,32754.979018576178,OH
2012,39175,WYANDOT,3119.1561415875135,OH
